object_id,name,object_type,country,altitude_km,launch_year_estimate,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44
491,OBJ-491,PAYLOAD,India,32441.15,2002,153.961,-3.9,-23.861,-76.017,-80.076,-59.372,-289.556,7.295,147.814,-145.941,227.049,-258.176,-9.677,-81.453,46.694,-239.115,-0.959,69.695,91.816,-11.631,-0.09,143.729,-14.16,53.555,130.14,117.735,-163.15,43.504,-67.3,137.077,-72.22,61.746,-78.223,188.388,-79.322,97.982,-51.258,52.424,15.69,89.383,73.302,-78.073,71.232,61.926
492,OBJ-492,FRAGMENT,Germany,15274.48,1963,-69.615,22.243,128.656,17.792,-126.442,110.827,-8.504,122.298,101.324,93.6,5.383,-83.252,120.433,-35.117,-53.122,169.623,-212.061,64.635,114.307,-55.488,65.127,74.04,-92.38,-50.588,-267.12,-16.465,73.204,181.929,35.404,-87.518,-149.189,117.626,28.099,-64.513,33.486,-7.216,-64.297,116.191,51.952,-110.211,211.011,-192.549,15.564,7.064
493,OBJ-493,UNKNOWN,Europe,10081.51,1979,96.185,53.638,-31.037,126.537,52.378,-56.806,-43.044,-26.863,29.405,-24.231,104.981,13.154,-87.323,-31.287,89.92,49.724,4.127,-63.737,-19.495,-49.379,-75.177,116.822,-134.659,61.87,165.683,-114.9,-12.764,-25.24,-21.146,21.007,-83.476,87.544,-9.673,-72.078,-130.162,116.556,-6.799,-103.951,76.002,-73.914,44.49,-201.013,-84.98,63.222
494,OBJ-494,PAYLOAD,Other,21389.84,1978,-112.742,36.657,-96.893,148.666,123.056,107.518,-32.815,150.042,-38.445,-105.667,-101.744,112.492,82.897,-77.88,191.072,-107.658,1.54,79.729,29.25,-110.832,-15.945,122.973,57.524,42.003,44.09,43.521,88.331,-70.134,-25.242,252.872,-7.972,17.779,-26.281,-33.872,-115.77,25.61,55.793,-72.445,-194.436,39.567,44.801,21.116,-22.67,-42.507
495,OBJ-495,FRAGMENT,Germany,32859.1,1978,210.944,-84.691,-83.38,-140.274,17.866,8.031,-101.18,57.303,-1.362,68.505,36.105,-31.237,-33.108,-125.394,33.025,25.669,67.874,-143.883,107.746,-50.307,-28.288,1.928,134.729,-45.126,45.865,-12.653,70.1,-3.247,24.624,-77.816,-237.826,-61.324,-13.984,-132.338,149.175,149.201,-195.23,144.099,78.692,-123.581,-30.418,102.475,-85.251,-65.363
496,OBJ-496,PAYLOAD,China,7710.13,1985,78.46,171.985,218.236,100.63,43.508,-65.885,81.05,45.54,-38.0,-229.193,-35.961,193.1,116.365,37.745,-32.499,-104.433,-160.318,209.527,-109.95,-234.059,43.774,-36.693,24.415,-135.272,103.9,185.255,-164.144,-65.088,-78.993,-126.998,-33.612,17.567,131.359,55.281,40.791,9.183,20.219,69.422,38.049,122.584,6.28,-88.957,-175.1,-178.013
497,OBJ-497,ROCKET BODY,India,22487.12,1969,172.512,-75.731,-17.822,-6.155,195.43,67.982,242.539,-64.819,119.305,28.088,186.663,-179.531,174.75,11.657,44.0,44.042,213.942,38.182,-42.715,136.877,6.206,-9.168,51.395,-114.332,-200.484,5.063,18.493,82.699,-159.529,-38.997,100.832,23.318,57.952,90.203,153.838,100.287,168.849,65.072,-67.447,0.144,-128.344,-19.125,22.38,43.523
498,OBJ-498,PAYLOAD,Germany,22795.12,1958,67.206,64.809,-136.425,-4.219,124.465,13.752,-83.408,50.913,-83.897,115.129,159.869,-201.694,-200.784,14.667,117.73,6.336,175.58,115.997,18.624,193.405,-72.741,55.143,-155.432,74.586,101.5,10.645,-109.072,-64.359,-53.195,-101.471,3.197,97.156,-47.915,48.221,42.615,-55.436,-13.134,41.494,128.84,-130.14,-61.843,-44.284,-175.374,-34.32
499,OBJ-499,PAYLOAD,Other,26434.77,1985,39.061,53.019,-176.946,50.471,3.093,39.827,139.97,-42.905,92.367,17.954,227.942,101.772,-133.814,177.901,15.964,32.934,-77.321,68.182,206.403,-14.759,-30.089,27.704,38.526,142.706,237.492,80.698,14.113,129.253,118.088,-60.757,119.937,-225.101,64.963,-16.976,-54.541,124.658,-197.956,-21.199,98.707,150.958,112.828,-114.304,-62.9,37.402
500,OBJ-500,PAYLOAD,Japan,4875.39,2008,79.293,-195.844,-62.464,-48.096,-43.115,21.551,36.665,46.941,-52.92,-50.651,-69.549,-234.962,-43.851,16.287,48.51,-91.894,145.974,3.659,-39.977,43.81,111.474,-182.918,-207.959,0.076,-136.865,0.328,-58.608,49.529,-20.331,-66.119,-40.315,-142.987,-55.878,-102.482,4.318,-208.318,-18.869,-155.469,-18.991,-26.294,-155.076,60.33,-30.932,-31.732
501,OBJ-501,UNKNOWN,Russia,25815.17,1983,-13.645,-35.885,-19.652,109.67,109.506,20.501,3.542,-10.183,132.093,-124.218,3.55,46.153,146.542,-36.666,70.477,-77.332,85.707,-54.075,-26.865,16.401,54.886,-11.85,-119.558,140.191,-6.439,69.436,183.361,69.7,-2.324,71.605,115.315,23.63,-178.923,206.33,26.813,76.954,29.484,59.212,-206.985,-16.371,139.62,-174.67,-145.968,124.06
502,OBJ-502,PAYLOAD,France,32739.73,2006,-161.783,5.663,94.917,142.396,82.928,80.055,-34.412,96.681,42.678,108.251,37.517,-29.453,53.247,-10.581,-87.545,50.182,-43.943,-73.034,154.709,-131.306,46.185,141.39,133.419,-5.238,3.746,-53.903,266.343,68.934,79.265,-129.66,-134.164,33.273,-230.463,-85.744,221.361,43.202,37.609,213.164,-5.738,-22.044,-30.022,63.81,101.872,-16.433
503,OBJ-503,FRAGMENT,Russia,6599.84,1979,44.74,13.315,85.235,146.128,41.858,258.381,-8.322,-3.177,-74.939,92.742,-65.647,-90.1,-124.475,9.882,45.912,-50.273,-60.685,77.937,66.298,102.626,225.6,-0.131,1.365,-114.448,35.645,-111.856,-24.478,85.187,-159.716,13.087,59.988,-86.723,50.078,-88.115,70.302,21.552,15.474,29.928,-99.863,-291.713,-90.876,-43.023,-11.421,-62.154
504,OBJ-504,ROCKET BODY,Russia,8673.55,2000,-75.55,30.142,-0.635,-184.391,-32.701,124.879,114.959,203.786,-30.931,-64.536,13.106,-42.667,67.892,61.579,-134.195,14.902,-53.122,72.699,218.254,117.545,-113.095,222.454,10.584,-20.947,42.604,-91.257,9.896,-30.937,43.911,-76.495,-10.827,35.728,-28.442,-179.185,-74.345,-210.267,193.62,-114.351,-219.526,125.811,-27.641,98.459,-229.708,-39.856
505,OBJ-505,ROCKET BODY,USA,34974.8,1978,-110.166,75.766,-45.417,-22.966,-7.639,21.965,-113.808,-27.555,71.164,-61.864,90.898,-128.907,-91.373,-4.472,-65.843,45.298,282.637,55.845,109.325,-104.098,70.976,-96.104,55.38,149.186,-67.149,-33.712,-228.508,-97.807,166.985,54.999,135.487,67.836,99.744,-142.176,-19.336,-42.93,14.088,-20.027,58.16,2.803,59.052,17.253,83.985,50.126
506,OBJ-506,PAYLOAD,China,6646.21,1999,63.629,-0.752,33.96,-193.523,-14.752,-31.061,-27.501,-53.457,-49.914,118.677,-55.037,-31.833,87.053,-194.292,114.566,-22.236,136.012,-11.777,-14.601,32.989,5.48,34.853,79.813,-60.347,3.995,11.862,-164.429,-47.616,9.153,65.886,-41.239,-19.471,38.712,34.962,47.279,126.921,19.193,95.002,152.696,15.314,8.811,-155.023,176.933,291.934
507,OBJ-507,UNKNOWN,Japan,30781.16,1993,-27.911,35.462,-174.875,-76.528,-31.037,-20.073,124.9,34.611,2.214,53.161,-70.336,1.742,53.896,-43.675,87.104,115.51,-20.277,41.324,-28.826,-26.276,34.382,-98.534,-27.083,-13.595,174.403,49.904,38.62,92.635,-192.298,89.261,-105.259,142.956,26.053,-42.678,-108.807,-77.693,-56.912,106.892,-9.4,68.096,191.081,31.268,18.002,137.143
508,OBJ-508,UNKNOWN,UK,17803.24,2017,102.77,-4.495,198.108,-239.75,-60.115,-125.613,98.371,107.787,-51.294,-178.658,-76.966,-41.622,-91.811,0.149,-27.018,-18.555,-11.642,-42.285,-82.459,118.992,18.228,-85.558,29.292,118.563,40.615,45.565,-3.237,-176.648,-7.639,89.243,50.668,161.644,-45.09,-86.389,-1.78,-140.227,94.433,155.756,25.923,-29.367,43.526,-38.296,61.944,-120.778
509,OBJ-509,FRAGMENT,Germany,9020.76,2012,-78.894,-101.733,65.411,45.027,26.52,66.454,-112.259,107.01,175.912,-19.57,-134.37,-58.494,-6.595,130.42,170.579,-21.558,84.745,-68.082,-130.502,-8.288,-70.151,-84.628,-6.951,111.679,36.825,1.007,42.129,-199.96,61.022,-62.11,164.719,12.178,52.164,-79.78,-20.481,-100.982,169.708,106.039,134.276,-112.139,51.047,109.303,32.365,23.625
510,OBJ-510,PAYLOAD,France,31367.68,1959,-47.083,3.24,86.699,21.931,-64.632,-101.492,-18.259,16.678,193.107,-23.256,85.399,25.414,122.468,-78.59,-131.019,-63.171,80.364,-27.732,34.082,-5.579,-103.505,220.968,-153.198,30.593,-71.455,-107.009,-79.803,22.457,11.207,-0.436,23.618,84.087,155.177,-51.376,48.58,125.537,-62.812,-199.754,17.786,-93.085,53.96,72.743,57.078,-78.399
511,OBJ-511,ROCKET BODY,India,16119.74,2019,115.03,74.909,-107.415,-43.26,17.738,-37.245,72.801,33.909,146.312,24.763,-70.567,165.957,-189.204,-163.526,-20.509,103.998,-95.688,-23.333,62.694,182.088,-0.017,-25.214,-35.451,53.465,133.914,69.883,30.266,84.424,27.245,146.965,-4.21,-169.636,-201.927,-66.439,-9.881,52.426,-10.864,22.942,-60.912,87.318,13.826,114.379,-53.947,-39.389
512,OBJ-512,UNKNOWN,Japan,18611.05,1975,27.984,110.879,128.265,-79.115,-209.987,67.035,66.343,34.054,-12.437,0.605,-81.111,-26.62,30.111,6.438,27.51,-70.721,29.754,146.42,74.74,-128.542,-78.218,-70.264,41.305,106.285,-21.692,-150.134,-252.95,97.999,39.261,44.19,-121.496,107.337,-14.979,140.267,-139.808,148.813,-232.485,-144.194,-222.879,-1.189,-24.49,-34.526,-74.629,-30.599
513,OBJ-513,PAYLOAD,Europe,13034.92,1979,-147.733,53.732,-46.002,31.403,-59.987,-23.733,97.513,-107.787,-40.275,-51.271,52.907,81.999,-110.69,86.624,-280.825,125.449,-55.254,-136.503,-12.348,24.805,-36.961,-0.271,-38.498,30.856,-205.014,-116.759,-60.922,-95.08,-93.224,88.74,94.69,146.599,134.518,-37.196,-4.547,76.212,-83.661,63.448,81.502,100.592,10.22,-91.607,-105.343,-8.619
514,OBJ-514,UNKNOWN,UK,21411.36,1985,25.776,133.435,-95.256,-101.142,109.833,-49.229,38.429,102.407,-77.916,17.836,-1.062,-96.618,-1.619,-39.342,-15.766,16.311,15.22,-3.303,193.011,8.865,79.816,-22.241,-37.591,128.051,42.02,4.52,46.656,-117.956,-80.725,-121.703,-5.161,-101.54,-114.549,14.579,76.824,-80.206,196.932,73.22,41.791,118.18,22.892,-1.458,12.024,87.808
515,OBJ-515,UNKNOWN,USA,6020.7,1986,148.124,41.886,-3.917,-107.946,-90.043,-119.748,55.195,-125.786,153.572,-44.778,-52.553,-133.408,45.776,238.305,-112.45,268.209,-4.801,63.235,-135.845,-60.361,-122.688,81.145,78.22,67.194,70.693,79.645,169.657,-68.612,-36.964,95.361,70.081,61.672,13.351,5.921,144.52,189.174,-29.723,-82.058,92.751,88.722,-5.396,73.308,64.528,-26.164
516,OBJ-516,ROCKET BODY,USA,14176.36,1995,-47.858,86.388,-6.256,-120.242,59.21,120.533,34.28,-107.6,93.072,341.419,81.063,45.332,201.317,214.75,-110.174,-66.046,101.764,198.553,-147.167,203.982,-19.171,-203.927,16.112,-14.79,-29.88,62.731,-11.698,-39.28,39.267,-188.609,19.723,-187.355,-68.333,9.316,96.211,-54.409,22.699,-30.048,-244.774,125.645,125.623,-95.857,63.241,16.773
517,OBJ-517,DEBRIS,Japan,34903.74,1981,59.806,93.739,-107.854,-20.384,-81.728,-83.322,157.973,5.503,97.876,12.273,-56.545,-23.353,-2.63,-7.247,-27.223,127.519,-26.828,-60.743,-81.962,33.655,105.452,-95.461,35.188,43.452,-223.215,-10.033,58.983,-33.53,-118.908,-152.901,204.001,-78.677,-26.762,-37.062,-159.574,-76.128,-72.863,-64.296,207.666,-71.187,115.321,30.875,-41.942,-0.813
518,OBJ-518,FRAGMENT,Other,9411.5,1964,-84.939,-22.335,-89.494,-58.231,77.579,-58.588,-42.181,-31.986,-24.993,-1.47,-217.695,112.95,146.553,18.671,-182.566,51.024,11.832,-111.592,0.595,67.177,-50.718,84.651,-162.472,-38.544,-111.62,44.475,-66.937,12.118,205.634,-89.941,-55.742,-52.032,-177.321,-47.426,-133.629,31.725,44.782,82.078,-79.063,60.195,-118.391,37.601,-19.407,-69.858
519,OBJ-519,FRAGMENT,Russia,23697.44,2014,-13.678,72.6,-97.323,-38.424,-29.711,-179.173,4.819,79.616,-175.79,184.281,133.324,132.542,-84.05,136.873,-80.796,-51.375,-187.809,72.3,-109.712,81.46,146.946,-48.863,44.832,-96.554,-11.512,-106.545,44.359,140.563,-242.341,42.56,-52.083,-147.475,98.473,64.311,-105.724,48.056,-17.453,-7.876,109.257,-46.736,96.893,137.536,-19.812,-54.097
520,OBJ-520,ROCKET BODY,Europe,11814.81,1972,108.984,-94.064,-96.372,52.181,-33.665,-1.986,-101.497,44.735,-152.796,-136.434,-82.82,83.908,-49.502,-8.983,-180.228,52.368,32.365,16.486,134.694,-32.085,-155.079,-75.495,-110.844,-114.144,-39.042,-56.18,-49.391,-6.073,-170.672,59.674,101.342,-23.799,15.06,21.967,150.56,90.029,41.093,-64.229,-189.977,-109.431,-1.912,-104.228,-50.386,-60.922
521,OBJ-521,UNKNOWN,USA,27881.28,1957,21.923,34.981,-38.81,96.33,5.435,-33.329,-121.202,13.82,5.763,-10.997,-71.895,81.736,58.706,-80.409,12.379,47.495,-77.852,-22.08,-73.897,124.176,181.938,-79.97,-2.452,-20.658,44.167,-54.664,195.47,93.765,55.367,-81.407,103.795,-30.396,-144.441,-75.854,49.499,-27.408,10.463,78.534,-77.478,46.085,-30.489,49.246,-192.743,66.322
522,OBJ-522,PAYLOAD,France,4850.51,1961,128.927,57.703,-138.899,145.048,-134.343,18.186,32.496,-112.553,-52.267,-94.96,-71.454,-342.536,20.176,88.893,10.435,-33.194,-151.714,43.763,-91.754,104.053,1.798,72.364,-106.32,31.298,59.168,-97.488,-32.887,65.466,46.755,-192.47,106.961,61.678,41.862,-285.985,263.932,147.229,144.334,60.963,-54.412,75.419,70.949,-49.192,-19.472,-37.153
523,OBJ-523,UNKNOWN,USA,34918.39,1959,42.53,105.11,-69.137,6.014,97.209,-117.463,-72.419,2.656,-63.77,63.501,5.96,44.452,-32.842,46.441,-34.855,42.828,112.911,86.184,105.508,-12.21,-132.864,67.997,93.293,180.105,-43.582,-35.929,-16.985,-71.025,-7.237,95.349,-1.267,-151.39,20.8,-60.696,128.442,-58.909,16.85,81.851,-102.184,-34.425,28.486,-75.518,-29.877,176.889
524,OBJ-524,ROCKET BODY,India,16423.82,2021,221.874,82.076,104.513,34.759,130.343,73.418,-5.769,-5.251,34.515,-49.435,-27.424,86.288,-35.551,-80.734,99.645,116.344,-4.177,73.704,20.744,93.827,83.318,95.762,182.961,41.608,-139.898,-20.882,77.415,64.309,67.62,58.759,20.766,62.334,-68.883,-136.033,9.539,-103.366,-83.431,-154.151,-82.269,4.762,-89.645,194.242,-4.748,-78.272
525,OBJ-525,FRAGMENT,Germany,8620.05,1960,-156.491,106.411,82.331,18.885,-36.003,-183.921,161.775,22.219,101.366,58.009,98.807,-127.178,133.329,27.916,-29.616,51.135,-207.716,30.173,78.47,123.994,43.084,-116.27,-14.758,19.149,145.321,-46.229,50.245,57.439,56.77,42.78,-134.735,-78.917,196.82,-92.327,-45.548,-189.625,-63.622,-58.059,162.016,70.301,80.696,44.532,-53.266,-78.511
526,OBJ-526,UNKNOWN,USA,2794.12,2020,-21.719,-9.938,-104.988,-167.419,52.42,-9.218,155.994,-43.004,-70.123,50.805,164.511,0.877,-28.844,-16.006,-2.308,-41.919,-78.362,131.681,-4.759,79.51,138.215,-122.182,-15.689,-9.964,56.058,-25.675,-36.543,-0.055,0.008,192.666,-16.087,-127.851,51.61,-132.213,37.417,-17.09,-186.859,67.975,-33.951,-61.195,-8.613,153.693,29.053,-106.76
527,OBJ-527,FRAGMENT,India,6244.12,1966,-108.453,-34.539,95.82,-36.97,77.891,11.549,222.404,52.282,-130.561,78.037,-67.92,-104.273,-102.085,-38.51,-90.6,-47.55,0.5,19.74,27.175,-83.522,-153.604,113.735,103.075,-35.737,67.14,-286.149,40.983,17.383,26.824,15.002,27.68,-19.639,129.022,115.956,84.111,89.631,12.54,-166.224,212.903,81.065,79.025,-74.705,270.84,-10.707
528,OBJ-528,PAYLOAD,Japan,18788.7,1977,-101.625,-27.49,-196.644,-36.51,-9.126,5.777,163.765,-34.656,-67.747,52.452,-93.801,102.751,-85.488,-78.584,-230.327,-8.741,3.475,4.312,-143.355,-9.235,-109.612,20.512,57.189,13.076,38.415,38.569,-105.478,-5.781,-314.077,-99.19,27.734,75.274,-16.113,115.249,121.094,77.607,-6.357,-163.477,105.555,-90.648,-1.443,167.659,78.307,-53.914
529,OBJ-529,FRAGMENT,Japan,12238.19,2002,-100.718,26.628,242.914,-51.081,-110.825,15.775,240.302,42.911,-104.396,-22.404,-52.19,-95.6,66.99,12.14,-14.534,111.246,-49.941,71.389,-14.784,47.537,77.005,-60.595,-7.128,-27.576,109.742,-40.561,22.632,-109.203,-13.317,132.877,-75.774,-48.421,-162.502,75.803,-28.901,36.909,151.332,-73.401,-200.465,40.778,80.414,-40.761,-47.493,-35.237
530,OBJ-530,FRAGMENT,UK,29867.18,1983,16.773,-180.875,130.031,-4.094,159.408,78.867,43.653,79.605,59.283,-139.765,43.906,-79.286,225.652,-26.586,-27.595,-75.379,-336.53,-126.053,-104.806,25.212,254.954,-15.716,36.821,-32.485,-38.11,-40.656,54.928,236.568,-4.769,-40.747,-109.934,51.391,-232.36,-33.386,219.199,-42.055,-117.284,77.33,-34.223,-120.902,94.721,79.502,-22.227,102.449
531,OBJ-531,DEBRIS,USA,15603.01,2022,22.63,133.176,-55.973,-21.948,-39.252,132.47,-90.302,-53.46,-0.411,100.908,-11.636,-46.405,-52.398,28.471,170.991,39.213,-55.191,61.576,195.439,-74.517,57.525,-123.433,202.981,82.077,82.833,-138.829,-42.267,105.55,191.283,-10.518,104.419,27.891,-101.388,-66.59,-4.435,129.67,-69.762,1.132,-38.62,134.598,119.583,-94.516,-11.373,-16.676
532,OBJ-532,DEBRIS,France,9073.92,1997,42.746,4.387,38.243,-98.633,-60.913,-15.561,-100.039,-77.216,188.049,140.903,-50.041,224.941,214.863,81.984,66.745,-156.247,107.103,-30.322,129.282,-28.656,73.009,-52.96,-67.187,-90.747,66.85,155.101,-36.992,52.721,-82.568,-53.645,88.735,313.467,134.787,-149.447,118.321,13.09,-68.714,50.691,-94.665,68.489,-61.049,-107.291,11.581,-37.512
533,OBJ-533,DEBRIS,USA,22278.48,1969,-112.306,-41.5,-140.092,-15.103,163.879,-96.784,139.633,47.637,73.469,-93.787,-129.701,100.467,-1.084,23.157,-41.312,59.461,140.239,-132.999,-65.392,35.187,-76.126,15.921,-58.589,-24.992,63.542,159.834,-62.951,-40.525,-3.587,-83.237,-23.227,-31.259,-50.984,91.44,33.673,44.248,-25.358,-98.38,121.979,201.063,182.756,-2.658,-0.505,28.582
534,OBJ-534,FRAGMENT,France,25490.9,1965,-32.422,-252.972,6.044,-63.905,61.006,56.072,5.163,-132.11,181.386,73.588,-220.889,161.26,-27.981,24.868,14.166,75.177,-60.749,42.518,-20.756,-150.921,-18.185,35.447,79.466,-68.762,-119.463,-166.856,-143.588,-9.179,142.363,-42.156,103.247,-16.649,104.12,86.862,-35.431,-112.368,-126.095,-99.391,86.197,-93.44,-14.185,154.897,-45.224,18.693
535,OBJ-535,ROCKET BODY,China,6146.78,1992,-96.429,-3.681,-18.366,-261.924,25.743,-28.024,12.613,111.166,-140.388,-117.036,-100.472,-181.312,-91.028,-54.118,90.702,202.762,188.333,-45.827,-16.042,1.933,-61.983,-8.743,211.243,11.76,13.912,-23.553,41.521,-117.153,56.011,152.063,93.948,110.792,-116.644,49.278,-196.36,-181.325,-27.852,139.182,215.708,66.566,-119.723,126.381,-50.388,75.395
536,OBJ-536,FRAGMENT,UK,6167.47,2014,93.588,-19.848,-83.476,-139.707,-97.076,126.462,-54.907,1.096,-325.286,20.343,126.442,-126.929,-19.801,117.436,51.676,92.529,-161.701,-161.448,215.396,69.664,50.234,-18.971,17.722,85.376,38.705,92.779,-47.52,46.994,2.516,-106.652,-167.839,-5.171,-66.258,-110.859,-123.886,91.073,1.871,42.462,-45.848,-1.939,18.253,14.132,64.529,83.644
537,OBJ-537,ROCKET BODY,China,1474.3,2010,-87.027,-89.705,-46.856,8.891,80.28,-60.197,-42.917,-11.476,24.299,40.942,43.599,133.858,-75.614,-84.853,166.891,-40.12,-81.003,-87.114,39.64,28.294,92.953,73.326,-170.956,34.999,177.899,-35.853,55.644,33.618,96.232,106.951,-10.391,25.099,-51.849,-33.705,117.674,256.668,4.878,-107.491,43.83,-146.623,-17.929,-32.311,-26.248,45.276
538,OBJ-538,ROCKET BODY,USA,26552.65,1968,-21.371,-67.305,-56.699,109.189,289.652,-85.801,38.376,54.602,12.322,-42.622,-19.154,-176.016,-83.638,-161.199,-78.94,-153.458,89.15,168.965,-42.787,-85.748,18.572,-10.138,39.038,-22.09,9.985,-60.614,-18.242,-20.656,-79.272,-184.906,133.865,-175.665,22.516,-11.948,75.234,49.246,127.337,-197.79,-35.235,11.048,-58.341,31.844,57.203,93.768
539,OBJ-539,DEBRIS,UK,23950.75,1970,56.031,-2.664,-113.174,-242.72,88.051,14.379,-105.522,48.395,-12.279,9.507,72.979,-67.168,-165.205,-107.098,97.503,51.42,73.406,-55.67,14.669,-68.151,79.544,-44.712,-52.495,94.038,108.197,-67.109,61.48,2.992,172.531,160.096,-159.025,-12.192,-135.219,-176.692,59.265,91.651,-2.972,-140.753,-39.828,56.875,5.166,-105.209,-21.795,-67.916
540,OBJ-540,UNKNOWN,China,17170.77,1990,-61.563,-58.824,-85.815,-87.039,49.609,-174.042,25.714,0.652,9.58,84.82,-128.788,205.534,176.612,103.426,-42.287,-32.722,-0.962,32.297,-153.699,148.7,-2.875,-76.23,47.616,88.271,-148.647,31.27,-171.358,-29.852,64.25,170.573,-145.071,-70.51,-79.437,142.883,155.415,89.499,-5.356,-105.651,81.118,197.017,75.189,14.001,-180.399,-11.945
541,OBJ-541,PAYLOAD,Russia,30415.07,2009,69.388,57.188,-144.184,43.145,72.109,-46.743,151.108,87.862,-112.403,-10.942,5.675,-96.346,106.439,45.89,19.362,33.41,-111.913,-108.413,-7.367,-93.765,132.466,-176.759,-135.933,3.95,-71.652,261.539,-114.604,-49.413,-162.596,-102.376,62.662,-47.951,-23.315,-135.172,-97.921,12.304,114.514,-126.986,220.123,-50.449,33.526,4.732,-105.69,12.331
542,OBJ-542,DEBRIS,USA,29035.22,1976,159.608,-74.878,85.733,87.82,-32.812,-32.984,-213.364,-67.239,56.318,-67.514,-178.636,-182.1,27.16,131.194,-55.768,-72.019,-112.18,210.093,-108.089,118.567,-86.155,64.992,-147.579,159.3,43.91,82.79,-84.19,-77.639,-60.521,7.894,129.234,25.654,-134.288,-77.962,-47.203,-150.398,-0.225,-3.369,98.466,47.442,133.389,5.175,-160.045,8.762
543,OBJ-543,DEBRIS,China,21139.1,1972,18.971,15.461,-93.211,-42.011,-33.765,22.047,-154.131,71.236,73.619,-122.378,34.602,4.747,-14.402,-132.305,-14.201,-17.32,-72.568,6.934,-184.767,-62.132,141.594,146.358,-29.687,41.939,43.039,-110.856,119.705,-102.082,-215.753,64.385,-27.991,-5.491,-175.959,-177.186,-40.437,78.408,-121.581,67.151,87.763,30.685,-12.122,46.445,20.686,308.025
544,OBJ-544,UNKNOWN,Russia,31278.84,2012,90.161,118.005,-122.202,-68.278,-35.045,-99.627,67.561,-107.862,-119.975,-39.076,25.952,-177.974,-0.558,232.022,21.156,-169.999,-107.834,-68.405,198.657,113.017,-71.614,-82.651,165.225,39.243,-71.672,-62.888,40.311,-70.19,79.577,-60.411,-46.94,77.216,2.856,-20.356,-133.875,157.872,-107.75,-9.015,-5.885,-17.398,42.521,79.204,-169.919,109.777
545,OBJ-545,PAYLOAD,Russia,7537.35,2014,-207.342,-3.66,84.15,121.971,-57.495,-87.95,136.397,51.065,-35.364,-117.472,28.331,123.725,-77.691,-28.368,59.325,-104.621,13.07,88.509,-2.699,54.11,1.639,-127.005,-137.162,-120.268,95.575,-26.775,-26.351,-62.513,56.351,188.274,-169.911,95.398,-132.749,-24.854,-79.916,59.525,-106.797,-45.505,84.766,-10.024,24.927,-239.011,-49.922,106.042
546,OBJ-546,FRAGMENT,Japan,4171.2,1960,-42.905,35.598,36.962,79.609,-35.244,115.691,-48.989,-32.787,-29.186,-37.738,116.762,-89.486,-113.385,-176.034,6.136,-118.727,-9.227,205.02,-77.159,-34.804,-119.429,-62.272,-32.035,-168.369,-16.752,-85.917,-47.759,108.92,-46.028,2.161,-29.829,-17.72,121.46,98.015,-107.25,-15.536,-121.873,34.345,117.789,74.65,186.004,-83.09,-36.894,-28.737
547,OBJ-547,FRAGMENT,USA,9827.83,1960,18.49,29.265,80.45,85.862,-35.711,-1.346,-199.824,-131.109,-67.081,-46.524,77.599,-109.524,71.741,219.578,-248.615,87.279,-116.136,-40.826,-169.718,-176.653,50.597,29.053,-146.38,6.344,-19.081,-104.568,59.61,-61.864,120.036,-52.012,-147.196,29.948,124.21,-94.757,-156.986,49.656,199.828,-33.841,-85.874,-10.062,-101.492,-65.555,-24.668,-6.669
548,OBJ-548,DEBRIS,Russia,2205.99,1976,-105.297,0.8,91.608,-46.806,-24.468,86.464,143.192,25.664,-116.111,80.41,-120.891,2.938,-26.222,-131.01,-7.695,-82.726,-35.488,-70.404,-22.112,39.857,13.149,-50.53,28.987,99.725,-7.842,74.993,-58.914,-203.411,-8.353,7.882,-35.465,-203.367,-58.344,-108.532,-89.693,1.478,-107.218,-171.39,4.156,-23.524,-56.522,-15.834,88.048,76.529
549,OBJ-549,PAYLOAD,Japan,19197.12,1966,20.765,-6.701,193.745,111.369,-27.268,-54.179,-81.107,-3.443,1.25,7.348,118.272,-40.444,32.574,-39.79,147.04,137.793,-264.944,229.516,-14.918,18.156,73.865,-52.269,22.15,32.851,133.863,-50.293,73.56,29.169,262.339,-73.623,131.078,31.458,60.202,8.017,-6.582,139.555,-4.167,20.275,-32.415,-50.662,208.176,-7.025,105.416,150.295
550,OBJ-550,DEBRIS,China,33727.95,1980,105.994,-57.137,-15.604,-194.507,24.301,-5.445,-36.125,-154.273,26.081,254.726,-20.945,25.235,-166.244,-20.575,-8.487,-81.744,33.922,-12.268,76.505,41.391,-173.379,-8.292,-142.391,95.089,108.895,37.181,-21.435,62.361,-119.944,2.093,-129.445,105.301,6.904,-207.545,178.71,30.384,5.497,39.254,-63.25,-150.15,-22.2,63.417,-74.302,-85.405
